"","ID","Gene_Symbol","Gene_Title","Entrez_Gene_ID"
"HEEBO-080-HCC80H4","HEEBO-080-HCC80H4","FAM3C","family with sequence similarity 3, member C",10447
"HEEBO-080-HCC80H5","HEEBO-080-HCC80H5","KAT7","K(lysine) acetyltransferase 7",11143
"HEEBO-080-HCC80I1","HEEBO-080-HCC80I1","POLD2","polymerase (DNA directed), delta 2, regulatory subunit 50kDa",5425
"HEEBO-080-HCC80I13","HEEBO-080-HCC80I13","LOC401357","uncharacterized LOC401357",401357
"HEEBO-080-HCC80I15","HEEBO-080-HCC80I15","MT1JP","metallothionein 1J, pseudogene",4498
"HEEBO-080-HCC80I16","HEEBO-080-HCC80I16","TDG","thymine-DNA glycosylase",6996
"HEEBO-080-HCC80I17","HEEBO-080-HCC80I17","VDAC2","voltage-dependent anion channel 2",7417
"HEEBO-080-HCC80I18","HEEBO-080-HCC80I18","ATP6V1E1","ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1",529
"HEEBO-080-HCC80I19","HEEBO-080-HCC80I19","RPS4X","ribosomal protein S4, X-linked",6191
"HEEBO-080-HCC80I20","HEEBO-080-HCC80I20","PDCL3","phosducin-like 3",79031
"HEEBO-080-HCC80I21","HEEBO-080-HCC80I21","OR1D5","olfactory receptor, family 1, subfamily D, member 5",8386
"HEEBO-080-HCC80I22","HEEBO-080-HCC80I22","ARL4A","ADP-ribosylation factor-like 4A",10124
"HEEBO-080-HCC80I23","HEEBO-080-HCC80I23","RWDD4","RWD domain containing 4",201965
"HEEBO-080-HCC80I24","HEEBO-080-HCC80I24","RPL36","ribosomal protein L36",25873
"HEEBO-080-HCC80I3","HEEBO-080-HCC80I3","NUS1","nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae)",116150
"HEEBO-080-HCC80I5","HEEBO-080-HCC80I5","ALDOA","aldolase A, fructose-bisphosphate",226
"HEEBO-080-HCC80I6","HEEBO-080-HCC80I6","WBP1","WW domain binding protein 1",23559
"HEEBO-080-HCC80I9","HEEBO-080-HCC80I9","KRT16","keratin 16",3868
"HEEBO-080-HCC80J10","HEEBO-080-HCC80J10","TAGLN2","transgelin 2",8407
"HEEBO-080-HCC80J11","HEEBO-080-HCC80J11","FAM209A","family with sequence similarity 209, member A",200232
"HEEBO-080-HCC80J14","HEEBO-080-HCC80J14","##noname##","Transcribed locus",NA
"HEEBO-080-HCC80J15","HEEBO-080-HCC80J15","##noname##","Transcribed locus",NA
"HEEBO-080-HCC80J17","HEEBO-080-HCC80J17","CNTNAP3","contactin associated protein-like 3",79937
"HEEBO-080-HCC80J18","HEEBO-080-HCC80J18","C5orf13","chromosome 5 open reading frame 13",9315
"HEEBO-080-HCC80J19","HEEBO-080-HCC80J19","NAMPT","nicotinamide phosphoribosyltransferase",10135
"HEEBO-080-HCC80J2","HEEBO-080-HCC80J2","HMGN1","high mobility group nucleosome binding domain 1",3150
"HEEBO-080-HCC80J20","HEEBO-080-HCC80J20","ANKRD30BP2","ankyrin repeat domain 30B pseudogene 2",149992
"HEEBO-080-HCC80J21","HEEBO-080-HCC80J21","PPP1R14B","protein phosphatase 1, regulatory (inhibitor) subunit 14B",26472
"HEEBO-080-HCC80J22","HEEBO-080-HCC80J22","RPL13AP20","ribosomal protein L13a pseudogene 20",387841
"HEEBO-080-HCC80J3","HEEBO-080-HCC80J3","GPRIN2","G protein regulated inducer of neurite outgrowth 2",9721
"HEEBO-080-HCC80J4","HEEBO-080-HCC80J4","RPL35","ribosomal protein L35",11224
"HEEBO-080-HCC80J7","HEEBO-080-HCC80J7","EIF4B","eukaryotic translation initiation factor 4B",1975
"HEEBO-080-HCC80J9","HEEBO-080-HCC80J9","PABPN1","poly(A) binding protein, nuclear 1",8106
"HEEBO-080-HCC80K10","HEEBO-080-HCC80K10","PCDH11X","protocadherin 11 X-linked",27328
"HEEBO-080-HCC80K11","HEEBO-080-HCC80K11","LOC285014","Hypothetical protein LOC285014",NA
"HEEBO-080-HCC80K13","HEEBO-080-HCC80K13","ALG1","asparagine-linked glycosylation 1, beta-1,4-mannosyltransferase homolog (S. cerevisiae)",56052
"HEEBO-080-HCC80K14","HEEBO-080-HCC80K14","CNTNAP3","Contactin associated protein-like 3",NA
"HEEBO-080-HCC80K15","HEEBO-080-HCC80K15","KCTD9","potassium channel tetramerisation domain containing 9",54793
"HEEBO-080-HCC80K17","HEEBO-080-HCC80K17","RPL39","ribosomal protein L39",6170
"HEEBO-080-HCC80K19","HEEBO-080-HCC80K19","CSH2","chorionic somatomammotropin hormone 2",1443
"HEEBO-080-HCC80K20","HEEBO-080-HCC80K20","MPRIP","myosin phosphatase Rho interacting protein",23164
"HEEBO-080-HCC80K21","HEEBO-080-HCC80K21","RRP7A","ribosomal RNA processing 7 homolog A (S. cerevisiae)",27341
"HEEBO-080-HCC80K23","HEEBO-080-HCC80K23","RPS28","ribosomal protein S28",6234
"HEEBO-080-HCC80K24","HEEBO-080-HCC80K24","SRRM1","serine/arginine repetitive matrix 1",10250
"HEEBO-080-HCC80K7","HEEBO-080-HCC80K7","NBPF1","neuroblastoma breakpoint family, member 1",55672
"HEEBO-080-HCC80K8","HEEBO-080-HCC80K8","RPL32","ribosomal protein L32",6161
"HEEBO-080-HCC80K9","HEEBO-080-HCC80K9","RPSA","ribosomal protein SA",3921
"HEEBO-080-HCC80L10","HEEBO-080-HCC80L10","ACTN4","actinin, alpha 4",81
"HEEBO-080-HCC80L11","HEEBO-080-HCC80L11","DYNLL1","dynein, light chain, LC8-type 1",8655
"HEEBO-080-HCC80L13","HEEBO-080-HCC80L13","DHFR","dihydrofolate reductase",1719
"HEEBO-080-HCC80L15","HEEBO-080-HCC80L15","MIA3","Melanoma inhibitory activity family, member 3",NA
"HEEBO-080-HCC80L17","HEEBO-080-HCC80L17","NME1-NME2","NME1-NME2 readthrough",654364
"HEEBO-080-HCC80L19","HEEBO-080-HCC80L19","FAM3C","family with sequence similarity 3, member C",10447
"HEEBO-080-HCC80L21","HEEBO-080-HCC80L21","LRRC37A3","leucine rich repeat containing 37, member A3",374819
"HEEBO-080-HCC80L23","HEEBO-080-HCC80L23","PSG4","pregnancy specific beta-1-glycoprotein 4",5672
"HEEBO-080-HCC80L24","HEEBO-080-HCC80L24","SLC35G5","solute carrier family 35, member G5",83650
"HEEBO-080-HCC80L3","HEEBO-080-HCC80L3","MICA","MHC class I polypeptide-related sequence A",NA
"HEEBO-080-HCC80L4","HEEBO-080-HCC80L4","TOP1","topoisomerase (DNA) I",7150
"HEEBO-080-HCC80L5","HEEBO-080-HCC80L5","NBPF3","neuroblastoma breakpoint family, member 3",84224
"HEEBO-080-HCC80L6","HEEBO-080-HCC80L6","LCE3E","late cornified envelope 3E",353145
"HEEBO-080-HCC80L7","HEEBO-080-HCC80L7","ASS1","argininosuccinate synthase 1",445
"HEEBO-080-HCC80L9","HEEBO-080-HCC80L9","TPT1","tumor protein, translationally-controlled 1",7178
"HEEBO-080-HCC80M1","HEEBO-080-HCC80M1","GATC","glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial)",283459
"HEEBO-080-HCC80M11","HEEBO-080-HCC80M11","OR8B3","olfactory receptor, family 8, subfamily B, member 3",390271
"HEEBO-080-HCC80M12","HEEBO-080-HCC80M12","SUMO2","SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae)",6613
"HEEBO-080-HCC80M14","HEEBO-080-HCC80M14","MZT2B","mitotic spindle organizing protein 2B",80097
"HEEBO-080-HCC80M17","HEEBO-080-HCC80M17","TET1","tet methylcytosine dioxygenase 1",80312
"HEEBO-080-HCC80M18","HEEBO-080-HCC80M18","CENPC1","centromere protein C 1",1060
"HEEBO-080-HCC80M19","HEEBO-080-HCC80M19","FAM100A","family with sequence similarity 100, member A",124402
"HEEBO-080-HCC80M2","HEEBO-080-HCC80M2","ZNF479","zinc finger protein 479",90827
"HEEBO-080-HCC80M20","HEEBO-080-HCC80M20","FOXD4L1","forkhead box D4-like 1",200350
"HEEBO-080-HCC80M21","HEEBO-080-HCC80M21","NOS2","nitric oxide synthase 2, inducible",4843
"HEEBO-080-HCC80M22","HEEBO-080-HCC80M22","LILRA6","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6",79168
"HEEBO-080-HCC80M3","HEEBO-080-HCC80M3","MATR3","matrin 3",9782
"HEEBO-080-HCC80M8","HEEBO-080-HCC80M8","IGLL1","immunoglobulin lambda-like polypeptide 1",3543
"HEEBO-080-HCC80M9","HEEBO-080-HCC80M9","PRELID1","PRELI domain containing 1",NA
"HEEBO-080-HCC80N1","HEEBO-080-HCC80N1","NDUFV2","NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa",4729
"HEEBO-080-HCC80N10","HEEBO-080-HCC80N10","NANOG","Nanog homeobox",79923
"HEEBO-080-HCC80N12","HEEBO-080-HCC80N12","OR4C46","olfactory receptor, family 4, subfamily C, member 46",119749
"HEEBO-080-HCC80N13","HEEBO-080-HCC80N13","##noname##","Transcribed locus, strongly similar to XP_001139219.1 PREDICTED: hypothetical protein [Pan troglodytes]",NA
"HEEBO-080-HCC80N16","HEEBO-080-HCC80N16","STRADB","STE20-related kinase adaptor beta",55437
"HEEBO-080-HCC80N17","HEEBO-080-HCC80N17","NAGK","N-acetylglucosamine kinase",55577
"HEEBO-080-HCC80N2","HEEBO-080-HCC80N2","FAM35A","family with sequence similarity 35, member A",54537
"HEEBO-080-HCC80N21","HEEBO-080-HCC80N21","RPL4","ribosomal protein L4",6124
"HEEBO-080-HCC80N24","HEEBO-080-HCC80N24","SDHC","succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa",6391
"HEEBO-080-HCC80N3","HEEBO-080-HCC80N3","","",NA
"HEEBO-080-HCC80N4","HEEBO-080-HCC80N4","ING5","inhibitor of growth family, member 5",84289
"HEEBO-080-HCC80N7","HEEBO-080-HCC80N7","LOC100288142","Neuroblastoma breakpoint family member",NA
"HEEBO-080-HCC80N9","HEEBO-080-HCC80N9","PSG4","pregnancy specific beta-1-glycoprotein 4",5672
"HEEBO-080-HCC80O11","HEEBO-080-HCC80O11","PSMD2","proteasome (prosome, macropain) 26S subunit, non-ATPase, 2",5708
"HEEBO-080-HCC80O12","HEEBO-080-HCC80O12","","",NA
"HEEBO-080-HCC80O13","HEEBO-080-HCC80O13","NUDT4","nudix (nucleoside diphosphate linked moiety X)-type motif 4",11163
"HEEBO-080-HCC80O14","HEEBO-080-HCC80O14","HIGD2A","HIG1 hypoxia inducible domain family, member 2A",192286
"HEEBO-080-HCC80O15","HEEBO-080-HCC80O15","ALG1","asparagine-linked glycosylation 1, beta-1,4-mannosyltransferase homolog (S. cerevisiae)",56052
"HEEBO-080-HCC80O16","HEEBO-080-HCC80O16","PABPC1","poly(A) binding protein, cytoplasmic 1",26986
"HEEBO-080-HCC80O17","HEEBO-080-HCC80O17","GCOM1","GRINL1A complex locus 1",145781
"HEEBO-080-HCC80O19","HEEBO-080-HCC80O19","MEIS3P1","Meis homeobox 3 pseudogene 1",4213
"HEEBO-080-HCC80O2","HEEBO-080-HCC80O2","ENO3","enolase 3 (beta, muscle)",2027
"HEEBO-080-HCC80O22","HEEBO-080-HCC80O22","##noname##","Transcribed locus, moderately similar to XP_523598.2 PREDICTED: tousled-like kinase 2 [Pan troglodytes]",NA
"HEEBO-080-HCC80O23","HEEBO-080-HCC80O23","##noname##","Transcribed locus, moderately similar to XP_523598.2 PREDICTED: tousled-like kinase 2 [Pan troglodytes]",NA
"HEEBO-080-HCC80O24","HEEBO-080-HCC80O24","PRH1","proline-rich protein HaeIII subfamily 1",5554
"HEEBO-080-HCC80O6","HEEBO-080-HCC80O6","ATP5F1","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1",515
"HEEBO-080-HCC80O7","HEEBO-080-HCC80O7","SAFB","scaffold attachment factor B",6294
"HEEBO-080-HCC80P12","HEEBO-080-HCC80P12","RFPL3","ret finger protein-like 3",10738
"HEEBO-080-HCC80P13","HEEBO-080-HCC80P13","LCE1A","late cornified envelope 1A",353131
"HEEBO-080-HCC80P14","HEEBO-080-HCC80P14","AIDA","axin interactor, dorsalization associated",64853
"HEEBO-080-HCC80P15","HEEBO-080-HCC80P15","TRIM48","tripartite motif containing 48",79097
"HEEBO-080-HCC80P16","HEEBO-080-HCC80P16","RGPD6","RANBP2-like and GRIP domain containing 6",729540
"HEEBO-080-HCC80P17","HEEBO-080-HCC80P17","ATP1B3","ATPase, Na+/K+ transporting, beta 3 polypeptide",483
"HEEBO-080-HCC80P19","HEEBO-080-HCC80P19","RRP7A","ribosomal RNA processing 7 homolog A (S. cerevisiae)",27341
"HEEBO-080-HCC80P20","HEEBO-080-HCC80P20","RABL2B","RAB, member of RAS oncogene family-like 2B",11158
"HEEBO-080-HCC80P21","HEEBO-080-HCC80P21","GPD2","glycerol-3-phosphate dehydrogenase 2 (mitochondrial)",2820
"HEEBO-080-HCC80P3","HEEBO-080-HCC80P3","USMG5","up-regulated during skeletal muscle growth 5 homolog (mouse)",84833
"HEEBO-080-HCC80P4","HEEBO-080-HCC80P4","EIF4A1","eukaryotic translation initiation factor 4A1",1973
"HEEBO-080-HCC80P6","HEEBO-080-HCC80P6","PRELID1","PRELI domain containing 1",27166
"HEEBO-080-HCC80P9","HEEBO-080-HCC80P9","RPS27A","ribosomal protein S27a",6233
"HEEBO-081-HCC81A1","HEEBO-081-HCC81A1","MAFG","v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)",4097
"HEEBO-081-HCC81A10","HEEBO-081-HCC81A10","CTDNEP1","CTD nuclear envelope phosphatase 1",23399
"HEEBO-081-HCC81A11","HEEBO-081-HCC81A11","PABPC1","poly(A) binding protein, cytoplasmic 1",26986
"HEEBO-081-HCC81A12","HEEBO-081-HCC81A12","LOC283887","uncharacterized LOC283887",283887
"HEEBO-081-HCC81A16","HEEBO-081-HCC81A16","RPL7A","ribosomal protein L7a",6130
"HEEBO-081-HCC81A18","HEEBO-081-HCC81A18","","",NA
"HEEBO-081-HCC81A2","HEEBO-081-HCC81A2","HIST2H3D","histone cluster 2, H3d",653604
"HEEBO-081-HCC81A20","HEEBO-081-HCC81A20","CEACAM3","carcinoembryonic antigen-related cell adhesion molecule 3",1084
"HEEBO-081-HCC81A22","HEEBO-081-HCC81A22","GCSH","glycine cleavage system protein H (aminomethyl carrier)",2653
"HEEBO-081-HCC81A24","HEEBO-081-HCC81A24","KRT79","keratin 79",338785
"HEEBO-081-HCC81A3","HEEBO-081-HCC81A3","ARID1B","AT rich interactive domain 1B (SWI1-like)",57492
"HEEBO-081-HCC81A4","HEEBO-081-HCC81A4","TLK2","tousled-like kinase 2",11011
"HEEBO-081-HCC81A5","HEEBO-081-HCC81A5","LILRB3","leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3",11025
"HEEBO-081-HCC81A6","HEEBO-081-HCC81A6","RPL35","ribosomal protein L35",11224
"HEEBO-081-HCC81A7","HEEBO-081-HCC81A7","DTX2","deltex homolog 2 (Drosophila)",113878
"HEEBO-081-HCC81A8","HEEBO-081-HCC81A8","##noname##","Transcribed locus",NA
"HEEBO-081-HCC81A9","HEEBO-081-HCC81A9","CYP2D7P1","cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1",1564
"HEEBO-081-HCC81B10","HEEBO-081-HCC81B10","FKBP9","FK506 binding protein 9, 63 kDa",11328
"HEEBO-081-HCC81B13","HEEBO-081-HCC81B13","ETF1","eukaryotic translation termination factor 1",2107
"HEEBO-081-HCC81B14","HEEBO-081-HCC81B14","LOC100507474","uncharacterized LOC100507474",100507474
"HEEBO-081-HCC81B15","HEEBO-081-HCC81B15","LOC441956","uncharacterized LOC441956",441956
"HEEBO-081-HCC81B16","HEEBO-081-HCC81B16","RBMS1","RNA binding motif, single stranded interacting protein 1",5937
"HEEBO-081-HCC81B3","HEEBO-081-HCC81B3","RPS19","ribosomal protein S19",6223
"HEEBO-081-HCC81B4","HEEBO-081-HCC81B4","MAFG","v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)",4097
"HEEBO-081-HCC81B7","HEEBO-081-HCC81B7","NPM1","nucleophosmin (nucleolar phosphoprotein B23, numatrin)",4869
"HEEBO-081-HCC81B9","HEEBO-081-HCC81B9","RPS11","ribosomal protein S11",6205
"HEEBO-081-HCC81C14","HEEBO-081-HCC81C14","ESRRA","estrogen-related receptor alpha",2101
"HEEBO-081-HCC81C15","HEEBO-081-HCC81C15","HMGB1","high mobility group box 1",3146
"HEEBO-081-HCC81C19","HEEBO-081-HCC81C19","RPE","ribulose-5-phosphate-3-epimerase",6120
"HEEBO-081-HCC81C21","HEEBO-081-HCC81C21","CSHL1","chorionic somatomammotropin hormone-like 1",1444
"HEEBO-081-HCC81C22","HEEBO-081-HCC81C22","FAM131C","family with sequence similarity 131, member C",348487
"HEEBO-081-HCC81C24","HEEBO-081-HCC81C24","FBXO25","F-box protein 25",26260
"HEEBO-081-HCC81C4","HEEBO-081-HCC81C4","PRKRIP1","PRKR interacting protein 1 (IL11 inducible)",NA
"HEEBO-081-HCC81C5","HEEBO-081-HCC81C5","ME2","malic enzyme 2, NAD(+)-dependent, mitochondrial",4200
"HEEBO-081-HCC81C6","HEEBO-081-HCC81C6","PTCH1","patched 1",5727
"HEEBO-081-HCC81C7","HEEBO-081-HCC81C7","RPS24","ribosomal protein S24",6229
"HEEBO-081-HCC81D14","HEEBO-081-HCC81D14","MAPK8IP1","mitogen-activated protein kinase 8 interacting protein 1",9479
"HEEBO-081-HCC81D18","HEEBO-081-HCC81D18","RABL3","RAB, member of RAS oncogene family-like 3",285282
"HEEBO-081-HCC81D2","HEEBO-081-HCC81D2","RNF185","ring finger protein 185",91445
"HEEBO-081-HCC81D24","HEEBO-081-HCC81D24","PIN4","protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin)",5303
"HEEBO-081-HCC81D3","HEEBO-081-HCC81D3","IFITM2","interferon induced transmembrane protein 2 (1-8D)",10581
"HEEBO-081-HCC81D5","HEEBO-081-HCC81D5","E2F6","E2F transcription factor 6",1876
"HEEBO-081-HCC81D7","HEEBO-081-HCC81D7","FOLR1","folate receptor 1 (adult)",2348
"HEEBO-081-HCC81D9","HEEBO-081-HCC81D9","ANKRD30B","ankyrin repeat domain 30B",374860
"HEEBO-081-HCC81E1","HEEBO-081-HCC81E1","CCL4","chemokine (C-C motif) ligand 4",6351
"HEEBO-081-HCC81E10","HEEBO-081-HCC81E10","XRCC6","X-ray repair complementing defective repair in Chinese hamster cells 6",2547
"HEEBO-081-HCC81E11","HEEBO-081-HCC81E11","HMGN1","high mobility group nucleosome binding domain 1",3150
"HEEBO-081-HCC81E14","HEEBO-081-HCC81E14","SPDYE1","speedy homolog E1 (Xenopus laevis)",285955
"HEEBO-081-HCC81E15","HEEBO-081-HCC81E15","AIDA","axin interactor, dorsalization associated",64853
"HEEBO-081-HCC81E16","HEEBO-081-HCC81E16","SLC2A3","solute carrier family 2 (facilitated glucose transporter), member 3",6515
"HEEBO-081-HCC81E19","HEEBO-081-HCC81E19","TERF1","telomeric repeat binding factor (NIMA-interacting) 1",7013
"HEEBO-081-HCC81E2","HEEBO-081-HCC81E2","ANP32A","acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",8125
"HEEBO-081-HCC81E20","HEEBO-081-HCC81E20","HIST1H4J","histone cluster 1, H4j",8363
"HEEBO-081-HCC81E22","HEEBO-081-HCC81E22","ANKRD18A","Ankyrin repeat domain 18A",NA
"HEEBO-081-HCC81E24","HEEBO-081-HCC81E24","","",NA
"HEEBO-081-HCC81E5","HEEBO-081-HCC81E5","PTMA","prothymosin, alpha",5757
"HEEBO-081-HCC81E6","HEEBO-081-HCC81E6","DNM1P41","DNM1 pseudogene 41",440299
"HEEBO-081-HCC81E7","HEEBO-081-HCC81E7","SRSF3","serine/arginine-rich splicing factor 3",6428
"HEEBO-081-HCC81E9","HEEBO-081-HCC81E9","CES1","carboxylesterase 1",1066
"HEEBO-081-HCC81F11","HEEBO-081-HCC81F11","ELF2","E74-like factor 2 (ets domain transcription factor)",1998
"HEEBO-081-HCC81F12","HEEBO-081-HCC81F12","FNTA","farnesyltransferase, CAAX box, alpha",2339
"HEEBO-081-HCC81F13","HEEBO-081-HCC81F13","FRG1","FSHD region gene 1",2483
"HEEBO-081-HCC81F14","HEEBO-081-HCC81F14","ATG10","ATG10 autophagy related 10 homolog (S. cerevisiae)",NA
"HEEBO-081-HCC81F16","HEEBO-081-HCC81F16","CYP2D7P1","cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1",1564
"HEEBO-081-HCC81F21","HEEBO-081-HCC81F21","MRPL36","mitochondrial ribosomal protein L36",64979
"HEEBO-081-HCC81F24","HEEBO-081-HCC81F24","EIF4E","eukaryotic translation initiation factor 4E",1977
"HEEBO-081-HCC81F4","HEEBO-081-HCC81F4","PGAM1","phosphoglycerate mutase 1 (brain)",5223
"HEEBO-081-HCC81F5","HEEBO-081-HCC81F5","RPL15","ribosomal protein L15",6138
"HEEBO-081-HCC81F6","HEEBO-081-HCC81F6","UPF3A","UPF3 regulator of nonsense transcripts homolog A (yeast)",65110
"HEEBO-081-HCC81F7","HEEBO-081-HCC81F7","NADK","NAD kinase",65220
"HEEBO-081-HCC81F8","HEEBO-081-HCC81F8","TPM3","tropomyosin 3",7170
"HEEBO-081-HCC81G10","HEEBO-081-HCC81G10","BMPR1A","bone morphogenetic protein receptor, type IA",657
"HEEBO-081-HCC81G11","HEEBO-081-HCC81G11","SORD","sorbitol dehydrogenase",6652
"HEEBO-081-HCC81G12","HEEBO-081-HCC81G12","PVRIG","poliovirus receptor related immunoglobulin domain containing",79037
"HEEBO-081-HCC81G14","HEEBO-081-HCC81G14","DYNC1I2","dynein, cytoplasmic 1, intermediate chain 2",1781
"HEEBO-081-HCC81G15","HEEBO-081-HCC81G15","MBD3L5","methyl-CpG binding domain protein 3-like 5",284428
"HEEBO-081-HCC81G16","HEEBO-081-HCC81G16","SEC14L4","SEC14-like 4 (S. cerevisiae)",284904
"HEEBO-081-HCC81G20","HEEBO-081-HCC81G20","NSUN5","NOP2/Sun domain family, member 5",55695
"HEEBO-081-HCC81G3","HEEBO-081-HCC81G3","UPF3A","UPF3 regulator of nonsense transcripts homolog A (yeast)",65110
"HEEBO-081-HCC81G7","HEEBO-081-HCC81G7","LOC442421","uncharacterized LOC442421",442421
"HEEBO-081-HCC81G8","HEEBO-081-HCC81G8","TAF9B","TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa",51616
"HEEBO-081-HCC81G9","HEEBO-081-HCC81G9","RHOQ","ras homolog gene family, member Q",23433
"HEEBO-081-HCC81H16","HEEBO-081-HCC81H16","YTHDF2","YTH domain family, member 2",51441
"HEEBO-081-HCC81H18","HEEBO-081-HCC81H18","SRCIN1","SRC kinase signaling inhibitor 1",80725
"HEEBO-081-HCC81H19","HEEBO-081-HCC81H19","DHRS4","dehydrogenase/reductase (SDR family) member 4",10901
"HEEBO-081-HCC81H2","HEEBO-081-HCC81H2","GK","glycerol kinase",2710
"HEEBO-081-HCC81H20","HEEBO-081-HCC81H20","NUS1","nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae)",116150
"HEEBO-081-HCC81H22","HEEBO-081-HCC81H22","NXT1","NTF2-like export factor 1",29107
"HEEBO-081-HCC81H24","HEEBO-081-HCC81H24","KIR2DS5","killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 5",3810
"HEEBO-081-HCC81H6","HEEBO-081-HCC81H6","PHB","prohibitin",5245
"HEEBO-081-HCC81H7","HEEBO-081-HCC81H7","KIR3DL3","killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 3",115653
"HEEBO-081-HCC81H9","HEEBO-081-HCC81H9","TNRC18","trinucleotide repeat containing 18",84629
"HEEBO-081-HCC81I13","HEEBO-081-HCC81I13","DHRS4L2","dehydrogenase/reductase (SDR family) member 4 like 2",317749
"HEEBO-081-HCC81I14","HEEBO-081-HCC81I14","HNRNPK","heterogeneous nuclear ribonucleoprotein K",3190
"HEEBO-081-HCC81I16","HEEBO-081-HCC81I16","CSH1","chorionic somatomammotropin hormone 1 (placental lactogen)",1442
"HEEBO-081-HCC81I17","HEEBO-081-HCC81I17","THAP5","THAP domain containing 5",168451
"HEEBO-081-HCC81I2","HEEBO-081-HCC81I2","FAM153B","Family with sequence similarity 153, member B",NA
"HEEBO-081-HCC81I20","HEEBO-081-HCC81I20","NONO","non-POU domain containing, octamer-binding",4841
"HEEBO-081-HCC81I21","HEEBO-081-HCC81I21","TMSB4X","thymosin beta 4, X-linked",7114
"HEEBO-081-HCC81I23","HEEBO-081-HCC81I23","OR7E91P","olfactory receptor, family 7, subfamily E, member 91 pseudogene",79315
"HEEBO-081-HCC81I24","HEEBO-081-HCC81I24","ALG1","asparagine-linked glycosylation 1, beta-1,4-mannosyltransferase homolog (S. cerevisiae)",56052
"HEEBO-081-HCC81I5","HEEBO-081-HCC81I5","GSTA1","glutathione S-transferase alpha 1",2938
"HEEBO-081-HCC81I7","HEEBO-081-HCC81I7","DRG1","developmentally regulated GTP binding protein 1",4733
"HEEBO-081-HCC81I8","HEEBO-081-HCC81I8","RPS25","ribosomal protein S25",6230
"HEEBO-081-HCC81I9","HEEBO-081-HCC81I9","YY1AP1","YY1 associated protein 1",NA
"HEEBO-081-HCC81J1","HEEBO-081-HCC81J1","FLNB","filamin B, beta",2317
"HEEBO-081-HCC81J10","HEEBO-081-HCC81J10","CCT6A","chaperonin containing TCP1, subunit 6A (zeta 1)",908
"HEEBO-081-HCC81J11","HEEBO-081-HCC81J11","SRSF10","serine/arginine-rich splicing factor 10",10772
"HEEBO-081-HCC81J12","HEEBO-081-HCC81J12","IFFO1","intermediate filament family orphan 1",25900
"HEEBO-081-HCC81J16","HEEBO-081-HCC81J16","RAB13","RAB13, member RAS oncogene family",5872
"HEEBO-081-HCC81J19","HEEBO-081-HCC81J19","SDHAP3","succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 3",728609
"HEEBO-081-HCC81J2","HEEBO-081-HCC81J2","OR2L3","olfactory receptor, family 2, subfamily L, member 3",391192
